#;UUID;Signal;Event time;Value type;Text;BigInt;Timestamp;Double
336.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:37;17;-450.19;;;-450.19
336.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:37;17;379.14;;;379.14
336.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:37;17;379.14;;;379.14
337.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:37;11;0;0;;
337.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:37;11;1;1;;
337.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:37;11;0;0;;
337.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:37;11;0;0;;
337.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:37;11;0;0;;
337.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:37;11;0;0;;
337.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:37;17;527.41;;;527.41
337.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:37;17;-450.19;;;-450.19
337.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:37;17;379.14;;;379.14
337.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:37;17;379.14;;;379.14
338.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:37;11;0;0;;
338.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:37;11;1;1;;
338.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:37;11;0;0;;
338.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:37;11;0;0;;
338.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:37;11;0;0;;
338.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:37;11;0;0;;
338.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:37;17;527.41;;;527.41
338.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:37;17;-450.19;;;-450.19
338.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:37;17;379.14;;;379.14
338.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:37;17;379.14;;;379.14
339.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:37;11;0;0;;
339.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:37;11;1;1;;
339.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:37;11;0;0;;
339.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:37;11;0;0;;
339.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:37;11;0;0;;
339.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:37;11;0;0;;
339.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:37;17;527.41;;;527.41
339.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:37;17;-450.19;;;-450.19
339.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:37;17;379.14;;;379.14
339.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:37;17;379.14;;;379.14
340.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:37;11;0;0;;
340.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:37;11;1;1;;
340.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:37;11;0;0;;
340.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:37;11;0;0;;
340.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:37;11;0;0;;
340.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:37;11;0;0;;
340.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:37;17;527.41;;;527.41
340.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:37;17;-450.19;;;-450.19
340.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:37;17;379.14;;;379.14
340.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:37;17;379.14;;;379.14
341.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:36;11;0;0;;
341.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:36;11;1;1;;
341.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:36;11;0;0;;
341.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:36;11;0;0;;
341.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:36;11;0;0;;
341.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:36;11;0;0;;
341.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:36;17;527.41;;;527.41
341.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:36;17;-450.19;;;-450.19
341.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:36;17;379.14;;;379.14
341.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:36;17;379.14;;;379.14
342.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:36;11;0;0;;
342.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:36;11;1;1;;
342.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:36;11;0;0;;
342.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:36;11;0;0;;
342.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:36;11;0;0;;
342.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:36;11;0;0;;
342.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:36;17;527.41;;;527.41
342.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:36;17;-450.19;;;-450.19
342.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:36;17;379.14;;;379.14
342.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:36;17;379.14;;;379.14
343.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:36;11;0;0;;
343.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:36;11;1;1;;
343.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:36;11;0;0;;
343.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:36;11;0;0;;
343.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:36;11;0;0;;
343.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:36;11;0;0;;
343.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:36;17;527.41;;;527.41
343.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:36;17;-450.19;;;-450.19
343.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:36;17;379.14;;;379.14
343.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:36;17;379.14;;;379.14
344.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:36;11;0;0;;
344.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:36;11;1;1;;
344.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:36;11;0;0;;
344.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:36;11;0;0;;
344.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:36;11;0;0;;
344.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:36;11;0;0;;
344.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:36;17;527.41;;;527.41
344.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:36;17;-450.19;;;-450.19
344.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:36;17;379.14;;;379.14
344.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:36;17;379.14;;;379.14
345.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:36;11;0;0;;
345.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:36;11;1;1;;
345.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:36;11;0;0;;
345.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:36;11;0;0;;
345.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:36;11;0;0;;
345.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:36;11;0;0;;
345.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:36;17;527.41;;;527.41
345.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:36;17;-450.19;;;-450.19
345.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:36;17;379.14;;;379.14
345.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:36;17;379.14;;;379.14
346.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:36;11;0;0;;
346.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:36;11;1;1;;
346.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:36;11;0;0;;
346.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:36;11;0;0;;
346.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:36;11;0;0;;
346.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:36;11;0;0;;
346.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:36;17;527.41;;;527.41
346.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:36;17;-450.19;;;-450.19
346.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:36;17;379.14;;;379.14
346.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:36;17;379.14;;;379.14
347.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:35;11;0;0;;
347.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:35;11;1;1;;
347.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:35;11;0;0;;
347.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:35;11;0;0;;
347.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:35;11;0;0;;
347.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:35;11;0;0;;
347.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:35;17;527.41;;;527.41
347.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:35;17;-450.19;;;-450.19
347.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:35;17;379.14;;;379.14
347.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:35;17;379.14;;;379.14
348.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:35;11;0;0;;
348.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:35;11;1;1;;
348.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:35;11;0;0;;
348.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:35;11;0;0;;
348.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:35;11;0;0;;
348.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:35;11;0;0;;
348.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:35;17;527.41;;;527.41
348.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:35;17;-450.19;;;-450.19
348.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:35;17;379.14;;;379.14
348.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:35;17;379.14;;;379.14
349.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:35;11;0;0;;
349.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:35;11;1;1;;
349.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:35;11;0;0;;
349.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:35;11;0;0;;
349.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:35;11;0;0;;
349.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:35;11;0;0;;
349.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:35;17;527.41;;;527.41
349.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:35;17;-450.19;;;-450.19
349.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:35;17;379.14;;;379.14
349.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:35;17;379.14;;;379.14
350.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:35;11;0;0;;
350.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:35;11;1;1;;
350.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:35;11;0;0;;
350.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:35;11;0;0;;
350.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:35;11;0;0;;
350.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:35;11;0;0;;
350.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:35;17;527.41;;;527.41
350.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:35;17;-450.19;;;-450.19
350.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:35;17;379.14;;;379.14
350.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:35;17;379.14;;;379.14
351.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:35;11;0;0;;
351.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:35;11;1;1;;
351.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:35;11;0;0;;
351.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:35;11;0;0;;
351.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:35;11;0;0;;
351.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:35;11;0;0;;
351.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:35;17;527.41;;;527.41
351.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:35;17;-450.19;;;-450.19
351.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:35;17;379.14;;;379.14
351.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:35;17;379.14;;;379.14
352.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:35;11;0;0;;
352.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:35;11;1;1;;
352.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:35;11;0;0;;
352.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:35;11;0;0;;
352.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:35;11;0;0;;
352.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:35;11;0;0;;
352.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:35;17;527.41;;;527.41
352.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:35;17;-450.19;;;-450.19
352.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:35;17;379.14;;;379.14
352.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:35;17;379.14;;;379.14
353.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:34;11;0;0;;
353.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:34;11;1;1;;
353.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:34;11;0;0;;
353.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:34;11;0;0;;
353.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:34;11;0;0;;
353.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:34;11;0;0;;
353.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:34;17;527.41;;;527.41
353.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:34;17;-450.19;;;-450.19
353.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:34;17;379.14;;;379.14
353.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:34;17;379.14;;;379.14
354.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:34;11;0;0;;
354.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:34;11;1;1;;
354.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:34;11;0;0;;
354.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:34;11;0;0;;
354.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:34;11;0;0;;
354.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:34;11;0;0;;
354.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:34;17;527.41;;;527.41
354.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:34;17;-450.19;;;-450.19
354.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:34;17;379.14;;;379.14
354.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:34;17;379.14;;;379.14
355.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:34;11;0;0;;
355.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:34;11;1;1;;
355.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:34;11;0;0;;
355.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:34;11;0;0;;
355.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:34;11;0;0;;
355.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:34;11;0;0;;
355.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:34;17;527.41;;;527.41
355.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:34;17;-450.19;;;-450.19
355.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:34;17;379.14;;;379.14
355.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:34;17;379.14;;;379.14
356.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:34;11;0;0;;
356.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:34;11;1;1;;
356.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:34;11;0;0;;
356.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:34;11;0;0;;
356.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:34;11;0;0;;
356.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:34;11;0;0;;
356.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:34;17;527.41;;;527.41
356.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:34;17;-450.19;;;-450.19
356.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:34;17;379.14;;;379.14
356.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:34;17;379.14;;;379.14
357.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:34;11;0;0;;
357.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:34;11;1;1;;
357.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:34;11;0;0;;
357.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:34;11;0;0;;
357.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:34;11;0;0;;
357.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:34;11;0;0;;
357.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:34;17;527.41;;;527.41
357.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:34;17;-450.19;;;-450.19
357.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:34;17;379.14;;;379.14
357.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:34;17;379.14;;;379.14
358.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:34;11;0;0;;
358.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:34;11;1;1;;
358.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:34;11;0;0;;
358.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:34;11;0;0;;
358.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:34;11;0;0;;
358.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:34;11;0;0;;
358.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:34;17;527.41;;;527.41
358.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:34;17;-450.19;;;-450.19
358.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:34;17;379.14;;;379.14
358.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:34;17;379.14;;;379.14
359.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:33;11;0;0;;
359.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:33;11;1;1;;
359.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:33;11;0;0;;
359.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:33;11;0;0;;
359.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:33;11;0;0;;
359.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:33;11;0;0;;
359.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:33;17;527.41;;;527.41
359.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:33;17;-450.19;;;-450.19
359.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:33;17;379.14;;;379.14
359.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:33;17;379.14;;;379.14
360.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:33;11;0;0;;
360.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:33;11;1;1;;
360.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:33;11;0;0;;
360.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:33;11;0;0;;
360.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:33;11;0;0;;
360.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:33;11;0;0;;
360.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:33;17;527.41;;;527.41
360.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:33;17;-450.19;;;-450.19
360.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:33;17;379.14;;;379.14
360.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:33;17;379.14;;;379.14
361.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:33;11;0;0;;
361.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:33;11;1;1;;
